"group"|"lon"|"lat"|"dma_id"|"dma_lable"
"1"|1|-76.414892|38.104723|511|"Washington, DC (Hagerstown, MD)"
"2"|1|-76.430273|38.119652|511|"Washington, DC (Hagerstown, MD)"
"3"|1|-76.441665|38.150634|511|"Washington, DC (Hagerstown, MD)"
"4"|1|-76.405974|38.161599|511|"Washington, DC (Hagerstown, MD)"
"5"|1|-76.409803|38.173449|511|"Washington, DC (Hagerstown, MD)"
"6"|1|-76.450779|38.211949|511|"Washington, DC (Hagerstown, MD)"
"7"|1|-76.463652|38.128508|511|"Washington, DC (Hagerstown, MD)"
"8"|1|-76.505151|38.170098|511|"Washington, DC (Hagerstown, MD)"
"9"|1|-76.530035|38.134047|511|"Washington, DC (Hagerstown, MD)"
"10"|1|-76.556697|38.210485|511|"Washington, DC (Hagerstown, MD)"
"11"|1|-76.686243|38.232695|511|"Washington, DC (Hagerstown, MD)"
"12"|1|-76.62905|38.260909|511|"Washington, DC (Hagerstown, MD)"
"13"|1|-76.627545|38.28448|511|"Washington, DC (Hagerstown, MD)"
"14"|1|-76.71947|38.232835|511|"Washington, DC (Hagerstown, MD)"
"15"|1|-76.699778|38.284845|511|"Washington, DC (Hagerstown, MD)"
"16"|1|-76.722888|38.311847|511|"Washington, DC (Hagerstown, MD)"
"17"|1|-76.778095|38.22788|511|"Washington, DC (Hagerstown, MD)"
"18"|1|-76.801787|38.358321|511|"Washington, DC (Hagerstown, MD)"
"19"|1|-76.917873|38.393067|511|"Washington, DC (Hagerstown, MD)"
"20"|1|-76.833671|38.273556|511|"Washington, DC (Hagerstown, MD)"
"21"|1|-77.014716|38.35925|511|"Washington, DC (Hagerstown, MD)"
"22"|1|-77.071622|38.308164|511|"Washington, DC (Hagerstown, MD)"
"23"|1|-76.963288|38.258296|511|"Washington, DC (Hagerstown, MD)"
"24"|1|-77.012292|38.199057|511|"Washington, DC (Hagerstown, MD)"
"25"|1|-76.770184|38.167478|511|"Washington, DC (Hagerstown, MD)"
"26"|1|-76.732117|38.097993|511|"Washington, DC (Hagerstown, MD)"
"27"|1|-76.701067|38.160019|511|"Washington, DC (Hagerstown, MD)"
"28"|1|-76.652372|38.096172|511|"Washington, DC (Hagerstown, MD)"
"29"|1|-76.643947|38.148073|511|"Washington, DC (Hagerstown, MD)"
"30"|1|-76.610587|38.148913|511|"Washington, DC (Hagerstown, MD)"
"31"|1|-76.521202|38.0449|511|"Washington, DC (Hagerstown, MD)"
"32"|1|-76.639249|37.96554|511|"Washington, DC (Hagerstown, MD)"
"33"|1|-76.876937|38.124448|511|"Washington, DC (Hagerstown, MD)"
"34"|1|-77.030094|38.090733|511|"Washington, DC (Hagerstown, MD)"
"35"|1|-77.061696|38.161631|511|"Washington, DC (Hagerstown, MD)"
"36"|1|-77.340436|38.25274|511|"Washington, DC (Hagerstown, MD)"
"37"|1|-77.659318|37.992033|511|"Washington, DC (Hagerstown, MD)"
"38"|1|-77.954818|38.117437|511|"Washington, DC (Hagerstown, MD)"
"39"|1|-77.710659|38.366454|511|"Washington, DC (Hagerstown, MD)"
"40"|1|-77.892404|38.389009|511|"Washington, DC (Hagerstown, MD)"
"41"|1|-78.105333|38.31255|511|"Washington, DC (Hagerstown, MD)"
"42"|1|-78.122857|38.440123|511|"Washington, DC (Hagerstown, MD)"
"43"|1|-78.33832|38.627282|511|"Washington, DC (Hagerstown, MD)"
"44"|1|-78.486004|38.421487|511|"Washington, DC (Hagerstown, MD)"
"45"|1|-78.548271|38.426225|511|"Washington, DC (Hagerstown, MD)"
"46"|1|-78.691313|38.510008|511|"Washington, DC (Hagerstown, MD)"
"47"|1|-78.641769|38.604719|511|"Washington, DC (Hagerstown, MD)"
"48"|1|-78.99376|38.850048|511|"Washington, DC (Hagerstown, MD)"
"49"|1|-79.057253|38.761414|511|"Washington, DC (Hagerstown, MD)"
"50"|1|-79.357667|38.964509|511|"Washington, DC (Hagerstown, MD)"
"51"|1|-79.305466|39.208006|511|"Washington, DC (Hagerstown, MD)"
"52"|1|-79.467474|39.178807|511|"Washington, DC (Hagerstown, MD)"
"53"|1|-79.486873|39.205961|511|"Washington, DC (Hagerstown, MD)"
"54"|1|-79.111434|39.431176|511|"Washington, DC (Hagerstown, MD)"
"55"|1|-78.931177|39.722775|511|"Washington, DC (Hagerstown, MD)"
"56"|1|-78.380335|39.722689|511|"Washington, DC (Hagerstown, MD)"
"57"|1|-78.134262|40.165482|511|"Washington, DC (Hagerstown, MD)"
"58"|1|-77.860725|40.061792|511|"Washington, DC (Hagerstown, MD)"
"59"|1|-77.671762|40.289826|511|"Washington, DC (Hagerstown, MD)"
"60"|1|-77.453969|39.972674|511|"Washington, DC (Hagerstown, MD)"
"61"|1|-77.459426|39.720028|511|"Washington, DC (Hagerstown, MD)"
"62"|1|-77.216807|39.719998|511|"Washington, DC (Hagerstown, MD)"
"63"|1|-77.311372|39.63952|511|"Washington, DC (Hagerstown, MD)"
"64"|1|-77.106831|39.491677|511|"Washington, DC (Hagerstown, MD)"
"65"|1|-77.167933|39.312778|511|"Washington, DC (Hagerstown, MD)"
"66"|1|-76.699065|38.983588|511|"Washington, DC (Hagerstown, MD)"
"67"|1|-76.697158|38.750116|511|"Washington, DC (Hagerstown, MD)"
"68"|1|-76.528607|38.712763|511|"Washington, DC (Hagerstown, MD)"
"69"|1|-76.509511|38.511799|511|"Washington, DC (Hagerstown, MD)"
"70"|1|-76.380595|38.384486|511|"Washington, DC (Hagerstown, MD)"
"71"|1|-76.421355|38.318882|511|"Washington, DC (Hagerstown, MD)"
"72"|1|-76.484016|38.329402|511|"Washington, DC (Hagerstown, MD)"
"73"|1|-76.482245|38.442587|511|"Washington, DC (Hagerstown, MD)"
"74"|1|-76.50805|38.389332|511|"Washington, DC (Hagerstown, MD)"
"75"|1|-76.646054|38.467499|511|"Washington, DC (Hagerstown, MD)"
"76"|1|-76.670938|38.617877|511|"Washington, DC (Hagerstown, MD)"
"77"|1|-76.702845|38.499266|511|"Washington, DC (Hagerstown, MD)"
"78"|1|-76.512587|38.323206|511|"Washington, DC (Hagerstown, MD)"
"79"|1|-76.373422|38.297479|511|"Washington, DC (Hagerstown, MD)"
"80"|1|-76.321851|38.036362|511|"Washington, DC (Hagerstown, MD)"
"81"|1|-76.414892|38.104723|511|"Washington, DC (Hagerstown, MD)"
"82"|1|NA|NA|511|"Washington, DC (Hagerstown, MD)"
"83"|1|-76.842706|38.254847|511|"Washington, DC (Hagerstown, MD)"
"84"|1|-76.849661|38.257905|511|"Washington, DC (Hagerstown, MD)"
"85"|1|-76.864846|38.270205|511|"Washington, DC (Hagerstown, MD)"
"86"|1|-76.840263|38.263921|511|"Washington, DC (Hagerstown, MD)"
"87"|1|-76.842706|38.254847|511|"Washington, DC (Hagerstown, MD)"
"88"|1|NA|NA|511|"Washington, DC (Hagerstown, MD)"
"89"|1|-76.474251|38.102428|511|"Washington, DC (Hagerstown, MD)"
"90"|1|-76.481036|38.115873|511|"Washington, DC (Hagerstown, MD)"
"91"|1|-76.498808|38.134138|511|"Washington, DC (Hagerstown, MD)"
"92"|1|-76.498259|38.136084|511|"Washington, DC (Hagerstown, MD)"
"93"|1|-76.470166|38.119264|511|"Washington, DC (Hagerstown, MD)"
"94"|1|-76.474251|38.102428|511|"Washington, DC (Hagerstown, MD)"
"95"|2|-116.106181|32.618592|825|"San Diego, CA"
"96"|2|-117.124863|32.534157|825|"San Diego, CA"
"97"|2|-117.226942|32.697666|825|"San Diego, CA"
"98"|2|-117.105203|32.602918|825|"San Diego, CA"
"99"|2|-117.116081|32.674124|825|"San Diego, CA"
"100"|2|-117.178309|32.727423|825|"San Diego, CA"
"101"|2|-117.256056|32.697976|825|"San Diego, CA"
"102"|2|-117.186139|32.762073|825|"San Diego, CA"
"103"|2|-117.253119|32.75926|825|"San Diego, CA"
"104"|2|-117.280763|32.822265|825|"San Diego, CA"
"105"|2|-117.325144|33.115194|825|"San Diego, CA"
"106"|2|-117.595398|33.38612|825|"San Diego, CA"
"107"|2|-117.579862|33.453624|825|"San Diego, CA"
"108"|2|-117.364228|33.505026|825|"San Diego, CA"
"109"|2|-117.241271|33.4318|825|"San Diego, CA"
"110"|2|-116.085165|33.425933|825|"San Diego, CA"
"111"|2|-116.106181|32.618592|825|"San Diego, CA"
"112"|2|NA|NA|825|"San Diego, CA"
"113"|2|-117.216583|32.767|825|"San Diego, CA"
"114"|2|-117.211144|32.768589|825|"San Diego, CA"
"115"|2|-117.215341|32.789863|825|"San Diego, CA"
"116"|2|-117.229383|32.771016|825|"San Diego, CA"
"117"|2|-117.216583|32.767|825|"San Diego, CA"
"118"|2|NA|NA|825|"San Diego, CA"
"119"|2|-117.238898|32.770929|825|"San Diego, CA"
"120"|2|-117.232845|32.77362|825|"San Diego, CA"
"121"|2|-117.232195|32.778912|825|"San Diego, CA"
"122"|2|-117.242366|32.776204|825|"San Diego, CA"
"123"|2|-117.238898|32.770929|825|"San Diego, CA"
"124"|3|-121.347321|35.79519|828|"Monterey-Salinas, CA"
"125"|3|-121.675769|36.16346|828|"Monterey-Salinas, CA"
"126"|3|-121.902727|36.306108|828|"Monterey-Salinas, CA"
"127"|3|-121.978592|36.580488|828|"Monterey-Salinas, CA"
"128"|3|-121.814498|36.682744|828|"Monterey-Salinas, CA"
"129"|3|-121.78835|36.804828|828|"Monterey-Salinas, CA"
"130"|3|-121.863125|36.932344|828|"Monterey-Salinas, CA"
"131"|3|-122.153179|36.976151|828|"Monterey-Salinas, CA"
"132"|3|-122.317684|37.186946|828|"Monterey-Salinas, CA"
"133"|3|-122.15283|37.215382|828|"Monterey-Salinas, CA"
"134"|3|-122.153235|37.27675|828|"Monterey-Salinas, CA"
"135"|3|-122.149648|37.285775|828|"Monterey-Salinas, CA"
"136"|3|-121.575049|36.894155|828|"Monterey-Salinas, CA"
"137"|3|-121.48895|36.983149|828|"Monterey-Salinas, CA"
"138"|3|-121.214537|36.961248|828|"Monterey-Salinas, CA"
"139"|3|-121.141523|36.836658|828|"Monterey-Salinas, CA"
"140"|3|-120.597156|36.488236|828|"Monterey-Salinas, CA"
"141"|3|-120.667552|36.138058|828|"Monterey-Salinas, CA"
"142"|3|-120.263682|35.896613|828|"Monterey-Salinas, CA"
"143"|3|-120.21398|35.789277|828|"Monterey-Salinas, CA"
"144"|3|-121.347321|35.79519|828|"Monterey-Salinas, CA"
"145"|3|NA|NA|828|"Monterey-Salinas, CA"
"146"|3|-121.717299|37.011589|828|"Monterey-Salinas, CA"
"147"|3|-121.717495|37.011682|828|"Monterey-Salinas, CA"
"148"|3|-121.717742|37.012602|828|"Monterey-Salinas, CA"
"149"|3|-121.716718|37.012023|828|"Monterey-Salinas, CA"
"150"|3|-121.717299|37.011589|828|"Monterey-Salinas, CA"
"151"|4|-121.884464|38.047766|862|"Sacramento-Stockton-Modesto, CA"
"152"|4|-121.91222|38.084491|862|"Sacramento-Stockton-Modesto, CA"
"153"|4|-122.013139|38.089568|862|"Sacramento-Stockton-Modesto, CA"
"154"|4|-121.983725|38.114069|862|"Sacramento-Stockton-Modesto, CA"
"155"|4|-121.999814|38.140585|862|"Sacramento-Stockton-Modesto, CA"
"156"|4|-122.215591|38.179349|862|"Sacramento-Stockton-Modesto, CA"
"157"|4|-122.206406|38.315136|862|"Sacramento-Stockton-Modesto, CA"
"158"|4|-122.061448|38.328852|862|"Sacramento-Stockton-Modesto, CA"
"159"|4|-122.139948|38.60989|862|"Sacramento-Stockton-Modesto, CA"
"160"|4|-122.287999|38.839932|862|"Sacramento-Stockton-Modesto, CA"
"161"|4|-122.42209|38.900851|862|"Sacramento-Stockton-Modesto, CA"
"162"|4|-122.340172|38.924247|862|"Sacramento-Stockton-Modesto, CA"
"163"|4|-122.492035|39.053489|862|"Sacramento-Stockton-Modesto, CA"
"164"|4|-122.475923|39.172998|862|"Sacramento-Stockton-Modesto, CA"
"165"|4|-122.67973|39.22453|862|"Sacramento-Stockton-Modesto, CA"
"166"|4|-122.784711|39.382478|862|"Sacramento-Stockton-Modesto, CA"
"167"|4|-122.008857|39.413568|862|"Sacramento-Stockton-Modesto, CA"
"168"|4|-121.888956|39.383086|862|"Sacramento-Stockton-Modesto, CA"
"169"|4|-121.908305|39.30391|862|"Sacramento-Stockton-Modesto, CA"
"170"|4|-121.406543|39.340067|862|"Sacramento-Stockton-Modesto, CA"
"171"|4|-121.30512|39.519586|862|"Sacramento-Stockton-Modesto, CA"
"172"|4|-121.159122|39.519482|862|"Sacramento-Stockton-Modesto, CA"
"173"|4|-121.076697|39.597264|862|"Sacramento-Stockton-Modesto, CA"
"174"|4|-121.429957|39.900314|862|"Sacramento-Stockton-Modesto, CA"
"175"|4|-121.366819|40.086055|862|"Sacramento-Stockton-Modesto, CA"
"176"|4|-121.444102|40.190735|862|"Sacramento-Stockton-Modesto, CA"
"177"|4|-121.342264|40.309751|862|"Sacramento-Stockton-Modesto, CA"
"178"|4|-121.473095|40.352505|862|"Sacramento-Stockton-Modesto, CA"
"179"|4|-121.497636|40.445592|862|"Sacramento-Stockton-Modesto, CA"
"180"|4|-121.061417|40.446537|862|"Sacramento-Stockton-Modesto, CA"
"181"|4|-121.041521|40.23479|862|"Sacramento-Stockton-Modesto, CA"
"182"|4|-120.890646|40.192117|862|"Sacramento-Stockton-Modesto, CA"
"183"|4|-120.796597|40.301154|862|"Sacramento-Stockton-Modesto, CA"
"184"|4|-120.652158|40.307656|862|"Sacramento-Stockton-Modesto, CA"
"185"|4|-120.209644|40.086008|862|"Sacramento-Stockton-Modesto, CA"
"186"|4|-120.099557|39.91034|862|"Sacramento-Stockton-Modesto, CA"
"187"|4|-120.14715|39.707659|862|"Sacramento-Stockton-Modesto, CA"
"188"|4|-120.001319|39.722421|862|"Sacramento-Stockton-Modesto, CA"
"189"|4|-120.002461|39.06749|862|"Sacramento-Stockton-Modesto, CA"
"190"|4|-120.206613|39.019706|862|"Sacramento-Stockton-Modesto, CA"
"191"|4|-120.06539|38.765651|862|"Sacramento-Stockton-Modesto, CA"
"192"|4|-120.072566|38.447081|862|"Sacramento-Stockton-Modesto, CA"
"193"|4|-119.884749|38.356184|862|"Sacramento-Stockton-Modesto, CA"
"194"|4|-119.705341|38.416037|862|"Sacramento-Stockton-Modesto, CA"
"195"|4|-119.632672|38.198859|862|"Sacramento-Stockton-Modesto, CA"
"196"|4|-119.345923|38.083113|862|"Sacramento-Stockton-Modesto, CA"
"197"|4|-119.196382|37.843728|862|"Sacramento-Stockton-Modesto, CA"
"198"|4|-119.268979|37.739231|862|"Sacramento-Stockton-Modesto, CA"
"199"|4|-119.535699|37.904122|862|"Sacramento-Stockton-Modesto, CA"
"200"|4|-119.80851|37.754926|862|"Sacramento-Stockton-Modesto, CA"
"201"|4|-120.173963|37.799587|862|"Sacramento-Stockton-Modesto, CA"
"202"|4|-120.34521|37.725664|862|"Sacramento-Stockton-Modesto, CA"
"203"|4|-120.312573|37.653668|862|"Sacramento-Stockton-Modesto, CA"
"204"|4|-120.391932|37.68356|862|"Sacramento-Stockton-Modesto, CA"
"205"|4|-120.387655|37.633524|862|"Sacramento-Stockton-Modesto, CA"
"206"|4|-120.98439|37.399366|862|"Sacramento-Stockton-Modesto, CA"
"207"|4|-120.964223|37.345782|862|"Sacramento-Stockton-Modesto, CA"
"208"|4|-121.225231|37.133467|862|"Sacramento-Stockton-Modesto, CA"
"209"|4|-121.399171|37.150223|862|"Sacramento-Stockton-Modesto, CA"
"210"|4|-121.456411|37.251827|862|"Sacramento-Stockton-Modesto, CA"
"211"|4|-121.409076|37.380673|862|"Sacramento-Stockton-Modesto, CA"
"212"|4|-121.556656|37.542733|862|"Sacramento-Stockton-Modesto, CA"
"213"|4|-121.581295|38.093967|862|"Sacramento-Stockton-Modesto, CA"
"214"|4|-121.884464|38.047766|862|"Sacramento-Stockton-Modesto, CA"
"215"|4|NA|NA|862|"Sacramento-Stockton-Modesto, CA"
"216"|4|-121.559133|37.944674|862|"Sacramento-Stockton-Modesto, CA"
"217"|4|-121.5583|37.944734|862|"Sacramento-Stockton-Modesto, CA"
"218"|4|-121.558377|37.945032|862|"Sacramento-Stockton-Modesto, CA"
"219"|4|-121.559133|37.944674|862|"Sacramento-Stockton-Modesto, CA"
"220"|4|NA|NA|862|"Sacramento-Stockton-Modesto, CA"
"221"|4|-122.012498|38.066735|862|"Sacramento-Stockton-Modesto, CA"
"222"|4|-122.038275|38.080543|862|"Sacramento-Stockton-Modesto, CA"
"223"|4|-122.039539|38.091135|862|"Sacramento-Stockton-Modesto, CA"
"224"|4|-122.001074|38.077853|862|"Sacramento-Stockton-Modesto, CA"
"225"|4|-122.012498|38.066735|862|"Sacramento-Stockton-Modesto, CA"
"226"|4|NA|NA|862|"Sacramento-Stockton-Modesto, CA"
"227"|4|-121.981374|38.076419|862|"Sacramento-Stockton-Modesto, CA"
"228"|4|-121.990544|38.077396|862|"Sacramento-Stockton-Modesto, CA"
"229"|4|-121.99207|38.080897|862|"Sacramento-Stockton-Modesto, CA"
"230"|4|-121.987416|38.083499|862|"Sacramento-Stockton-Modesto, CA"
"231"|4|-121.981374|38.076419|862|"Sacramento-Stockton-Modesto, CA"
"232"|4|NA|NA|862|"Sacramento-Stockton-Modesto, CA"
"233"|4|-121.976171|38.071048|862|"Sacramento-Stockton-Modesto, CA"
"234"|4|-121.978948|38.072894|862|"Sacramento-Stockton-Modesto, CA"
"235"|4|-121.977544|38.076015|862|"Sacramento-Stockton-Modesto, CA"
"236"|4|-121.972753|38.07175|862|"Sacramento-Stockton-Modesto, CA"
"237"|4|-121.976171|38.071048|862|"Sacramento-Stockton-Modesto, CA"
"238"|4|NA|NA|862|"Sacramento-Stockton-Modesto, CA"
"239"|4|-121.914172|38.050175|862|"Sacramento-Stockton-Modesto, CA"
"240"|4|-121.915607|38.070766|862|"Sacramento-Stockton-Modesto, CA"
"241"|4|-121.892983|38.052879|862|"Sacramento-Stockton-Modesto, CA"
"242"|4|-121.898088|38.050388|862|"Sacramento-Stockton-Modesto, CA"
"243"|4|-121.914172|38.050175|862|"Sacramento-Stockton-Modesto, CA"
"244"|4|NA|NA|862|"Sacramento-Stockton-Modesto, CA"
"245"|4|-121.223137|37.13163|862|"Sacramento-Stockton-Modesto, CA"
"246"|4|-121.222712|37.1305|862|"Sacramento-Stockton-Modesto, CA"
"247"|4|-121.223233|37.131093|862|"Sacramento-Stockton-Modesto, CA"
"248"|4|-121.223137|37.13163|862|"Sacramento-Stockton-Modesto, CA"
"249"|5|-77.216807|39.719998|512|"Baltimore, MD"
"250"|5|-75.788359|39.721811|512|"Baltimore, MD"
"251"|5|-75.701566|38.560736|512|"Baltimore, MD"
"252"|5|-75.826658|38.479659|512|"Baltimore, MD"
"253"|5|-75.945951|38.239555|512|"Baltimore, MD"
"254"|5|-76.017401|38.308158|512|"Baltimore, MD"
"255"|5|-75.973877|38.365851|512|"Baltimore, MD"
"256"|5|-76.062653|38.305291|512|"Baltimore, MD"
"257"|5|-76.049626|38.223219|512|"Baltimore, MD"
"258"|5|-76.219393|38.392855|512|"Baltimore, MD"
"259"|5|-76.274495|38.364866|512|"Baltimore, MD"
"260"|5|-76.335712|38.48234|512|"Baltimore, MD"
"261"|5|-76.122942|38.528631|512|"Baltimore, MD"
"262"|5|-76.205418|38.535419|512|"Baltimore, MD"
"263"|5|-76.148014|38.572357|512|"Baltimore, MD"
"264"|5|-76.18396|38.589369|512|"Baltimore, MD"
"265"|5|-76.234695|38.54022|512|"Baltimore, MD"
"266"|5|-76.237142|38.600536|512|"Baltimore, MD"
"267"|5|-76.281402|38.53565|512|"Baltimore, MD"
"268"|5|-76.285845|38.629305|512|"Baltimore, MD"
"269"|5|-76.023846|38.554117|512|"Baltimore, MD"
"270"|5|-75.967545|38.586594|512|"Baltimore, MD"
"271"|5|-75.937239|38.676759|512|"Baltimore, MD"
"272"|5|-75.997236|38.757119|512|"Baltimore, MD"
"273"|5|-75.952107|38.673349|512|"Baltimore, MD"
"274"|5|-76.025364|38.579247|512|"Baltimore, MD"
"275"|5|-76.147976|38.637552|512|"Baltimore, MD"
"276"|5|-76.09238|38.688534|512|"Baltimore, MD"
"277"|5|-76.176178|38.677148|512|"Baltimore, MD"
"278"|5|-76.072157|38.732218|512|"Baltimore, MD"
"279"|5|-76.105232|38.771643|512|"Baltimore, MD"
"280"|5|-76.197459|38.670668|512|"Baltimore, MD"
"281"|5|-76.241062|38.806674|512|"Baltimore, MD"
"282"|5|-76.271048|38.708834|512|"Baltimore, MD"
"283"|5|-76.299171|38.719287|512|"Baltimore, MD"
"284"|5|-76.265849|38.800084|512|"Baltimore, MD"
"285"|5|-76.290434|38.813616|512|"Baltimore, MD"
"286"|5|-76.277799|38.777001|512|"Baltimore, MD"
"287"|5|-76.34277|38.734131|512|"Baltimore, MD"
"288"|5|-76.303016|38.826424|512|"Baltimore, MD"
"289"|5|-76.254761|38.862778|512|"Baltimore, MD"
"290"|5|-76.169819|38.742767|512|"Baltimore, MD"
"291"|5|-76.124808|38.79429|512|"Baltimore, MD"
"292"|5|-76.17678|38.773484|512|"Baltimore, MD"
"293"|5|-76.189468|38.859254|512|"Baltimore, MD"
"294"|5|-76.062955|38.885448|512|"Baltimore, MD"
"295"|5|-76.101201|38.941399|512|"Baltimore, MD"
"296"|5|-76.163908|38.908165|512|"Baltimore, MD"
"297"|5|-76.146963|38.943963|512|"Baltimore, MD"
"298"|5|-76.162413|38.977302|512|"Baltimore, MD"
"299"|5|-76.174127|38.894353|512|"Baltimore, MD"
"300"|5|-76.196614|38.884327|512|"Baltimore, MD"
"301"|5|-76.205259|38.852523|512|"Baltimore, MD"
"302"|5|-76.198068|38.892707|512|"Baltimore, MD"
"303"|5|-76.184556|38.900797|512|"Baltimore, MD"
"304"|5|-76.177131|38.93129|512|"Baltimore, MD"
"305"|5|-76.20427|38.893866|512|"Baltimore, MD"
"306"|5|-76.246149|38.969916|512|"Baltimore, MD"
"307"|5|-76.000427|39.151669|512|"Baltimore, MD"
"308"|5|-76.061475|39.208537|512|"Baltimore, MD"
"309"|5|-76.041559|39.17195|512|"Baltimore, MD"
"310"|5|-76.170398|39.094695|512|"Baltimore, MD"
"311"|5|-76.121646|39.174983|512|"Baltimore, MD"
"312"|5|-76.153371|39.128249|512|"Baltimore, MD"
"313"|5|-76.189413|39.176449|512|"Baltimore, MD"
"314"|5|-76.228001|39.05358|512|"Baltimore, MD"
"315"|5|-76.278196|39.151702|512|"Baltimore, MD"
"316"|5|-76.147015|39.275373|512|"Baltimore, MD"
"317"|5|-76.186999|39.316318|512|"Baltimore, MD"
"318"|5|-75.885747|39.358883|512|"Baltimore, MD"
"319"|5|-76.04154|39.39674|512|"Baltimore, MD"
"320"|5|-75.861461|39.455424|512|"Baltimore, MD"
"321"|5|-75.923476|39.485736|512|"Baltimore, MD"
"322"|5|-75.828936|39.566734|512|"Baltimore, MD"
"323"|5|-76.003002|39.449179|512|"Baltimore, MD"
"324"|5|-75.944805|39.593381|512|"Baltimore, MD"
"325"|5|-76.098389|39.534146|512|"Baltimore, MD"
"326"|5|-76.133889|39.491101|512|"Baltimore, MD"
"327"|5|-76.060454|39.450448|512|"Baltimore, MD"
"328"|5|-76.180123|39.377666|512|"Baltimore, MD"
"329"|5|-76.226169|39.413638|512|"Baltimore, MD"
"330"|5|-76.229319|39.350445|512|"Baltimore, MD"
"331"|5|-76.255057|39.376509|512|"Baltimore, MD"
"332"|5|-76.219086|39.475514|512|"Baltimore, MD"
"333"|5|-76.24729|39.463925|512|"Baltimore, MD"
"334"|5|-76.281778|39.299409|512|"Baltimore, MD"
"335"|5|-76.316537|39.389582|512|"Baltimore, MD"
"336"|5|-76.33935|39.389385|512|"Baltimore, MD"
"337"|5|-76.351722|39.407221|512|"Baltimore, MD"
"338"|5|-76.358021|39.410534|512|"Baltimore, MD"
"339"|5|-76.364878|39.41168|512|"Baltimore, MD"
"340"|5|-76.414064|39.385201|512|"Baltimore, MD"
"341"|5|-76.339794|39.372563|512|"Baltimore, MD"
"342"|5|-76.32828|39.334908|512|"Baltimore, MD"
"343"|5|-76.443525|39.327249|512|"Baltimore, MD"
"344"|5|-76.406135|39.248927|512|"Baltimore, MD"
"345"|5|-76.479954|39.322169|512|"Baltimore, MD"
"346"|5|-76.505189|39.305992|512|"Baltimore, MD"
"347"|5|-76.40018|39.239007|512|"Baltimore, MD"
"348"|5|-76.442454|39.195391|512|"Baltimore, MD"
"349"|5|-76.501248|39.208065|512|"Baltimore, MD"
"350"|5|-76.464803|39.262397|512|"Baltimore, MD"
"351"|5|-76.479771|39.27491|512|"Baltimore, MD"
"352"|5|-76.482997|39.251807|512|"Baltimore, MD"
"353"|5|-76.519802|39.223097|512|"Baltimore, MD"
"354"|5|-76.533644|39.266557|512|"Baltimore, MD"
"355"|5|-76.629825|39.272231|512|"Baltimore, MD"
"356"|5|-76.560391|39.23495|512|"Baltimore, MD"
"357"|5|-76.607821|39.18196|512|"Baltimore, MD"
"358"|5|-76.599687|39.154208|512|"Baltimore, MD"
"359"|5|-76.550986|39.217508|512|"Baltimore, MD"
"360"|5|-76.559686|39.143609|512|"Baltimore, MD"
"361"|5|-76.430382|39.13311|512|"Baltimore, MD"
"362"|5|-76.421606|39.081321|512|"Baltimore, MD"
"363"|5|-76.433782|39.058511|512|"Baltimore, MD"
"364"|5|-76.541479|39.109563|512|"Baltimore, MD"
"365"|5|-76.531688|39.066238|512|"Baltimore, MD"
"366"|5|-76.394035|39.011247|512|"Baltimore, MD"
"367"|5|-76.452959|38.974303|512|"Baltimore, MD"
"368"|5|-76.547789|39.066025|512|"Baltimore, MD"
"369"|5|-76.566027|39.06299|512|"Baltimore, MD"
"370"|5|-76.573736|39.07594|512|"Baltimore, MD"
"371"|5|-76.619188|39.08101|512|"Baltimore, MD"
"372"|5|-76.450283|38.941116|512|"Baltimore, MD"
"373"|5|-76.60549|38.97873|512|"Baltimore, MD"
"374"|5|-76.587885|38.934813|512|"Baltimore, MD"
"375"|5|-76.561986|38.952607|512|"Baltimore, MD"
"376"|5|-76.548263|38.92141|512|"Baltimore, MD"
"377"|5|-76.528466|38.933001|512|"Baltimore, MD"
"378"|5|-76.506656|38.895994|512|"Baltimore, MD"
"379"|5|-76.493187|38.903819|512|"Baltimore, MD"
"380"|5|-76.550581|38.826015|512|"Baltimore, MD"
"381"|5|-76.489879|38.838715|512|"Baltimore, MD"
"382"|5|-76.559037|38.802547|512|"Baltimore, MD"
"383"|5|-76.528607|38.712763|512|"Baltimore, MD"
"384"|5|-76.615569|38.720636|512|"Baltimore, MD"
"385"|5|-76.713402|38.775833|512|"Baltimore, MD"
"386"|5|-76.704485|38.989553|512|"Baltimore, MD"
"387"|5|-77.187386|39.340952|512|"Baltimore, MD"
"388"|5|-77.106831|39.491677|512|"Baltimore, MD"
"389"|5|-77.311372|39.63952|512|"Baltimore, MD"
"390"|5|-77.216807|39.719998|512|"Baltimore, MD"
"391"|5|NA|NA|512|"Baltimore, MD"
"392"|5|-76.337195|39.304471|512|"Baltimore, MD"
"393"|5|-76.355156|39.310789|512|"Baltimore, MD"
"394"|5|-76.361686|39.326922|512|"Baltimore, MD"
"395"|5|-76.32758|39.314108|512|"Baltimore, MD"
"396"|5|-76.337195|39.304471|512|"Baltimore, MD"
"397"|5|NA|NA|512|"Baltimore, MD"
"398"|5|-76.210876|39.008958|512|"Baltimore, MD"
"399"|5|-76.241585|39.025617|512|"Baltimore, MD"
"400"|5|-76.220267|39.054046|512|"Baltimore, MD"
"401"|5|-76.199646|39.012346|512|"Baltimore, MD"
"402"|5|-76.210876|39.008958|512|"Baltimore, MD"
"403"|5|NA|NA|512|"Baltimore, MD"
"404"|5|-76.366419|38.837685|512|"Baltimore, MD"
